Period,Ax,Bx,Gap,Au,Lam,Force
1050,155,335,170,110,0.632,6.66E-10
1050,155,335,170,110,0.634,6.84E-10
1050,155,335,170,110,0.636,5.95E-10
1050,155,335,170,110,0.638,8.17E-10
1050,155,335,170,110,0.64,-6.43E-11
1050,155,335,170,110,0.642,3.92E-10
1050,155,335,170,130,0.632,6.96E-10
1050,155,335,170,130,0.634,7.00E-10
1050,155,335,170,130,0.636,3.08E-10
1050,155,335,170,130,0.638,6.42E-10
1050,155,335,170,130,0.64,2.04E-10
1050,155,335,170,130,0.642,4.52E-10
1050,155,335,170,150,0.632,7.08E-10
1050,155,335,170,150,0.634,6.73E-10
1050,155,335,170,150,0.636,1.82E-10
1050,155,335,170,150,0.638,-4.15E-10
1050,155,335,170,150,0.64,3.35E-10
1050,155,335,170,150,0.642,4.88E-10
1050,155,335,220,50,0.632,6.44E-11
1050,155,335,220,50,0.634,2.18E-11
1050,155,335,220,50,0.636,-2.00E-11
1050,155,335,220,50,0.638,-6.15E-11
1050,155,335,220,50,0.64,2.90E-10
1050,155,335,220,50,0.642,2.31E-11
1050,155,335,220,70,0.632,3.04E-10
1050,155,335,220,70,0.634,2.71E-10
1050,155,335,220,70,0.636,2.27E-10
1050,155,335,220,70,0.638,6.06E-11
1050,155,335,220,70,0.64,8.12E-11
1050,155,335,220,70,0.642,2.21E-10
1050,155,335,220,90,0.632,5.71E-10
1050,155,335,220,90,0.634,5.40E-10
1050,155,335,220,90,0.636,4.46E-10
1050,155,335,220,90,0.638,2.15E-12
1050,155,335,220,90,0.64,1.27E-10
1050,155,335,220,90,0.642,4.92E-10
1050,155,335,220,110,0.632,6.91E-10
1050,155,335,220,110,0.634,6.34E-10
1050,155,335,220,110,0.636,4.01E-10
1050,155,335,220,110,0.638,4.33E-10
1050,155,335,220,110,0.64,4.55E-10
1050,155,335,220,110,0.642,6.45E-10
1050,155,335,220,130,0.632,7.14E-10
1050,155,335,220,130,0.634,6.14E-10
1050,155,335,220,130,0.636,1.40E-10
1050,155,335,220,130,0.638,3.11E-11
1050,155,335,220,130,0.64,6.21E-10
1050,155,335,220,130,0.642,7.10E-10
1050,155,335,220,150,0.632,6.99E-10
1050,155,335,220,150,0.634,5.23E-10
1050,155,335,220,150,0.636,1.06E-10
1050,155,335,220,150,0.638,3.03E-10
1050,155,335,220,150,0.64,6.92E-10
1050,155,335,220,150,0.642,7.38E-10
1050,155,335,270,50,0.632,1.76E-11
1050,155,335,270,50,0.634,7.02E-12
1050,155,335,270,50,0.636,-3.91E-12
1050,155,335,270,50,0.638,-1.01E-11
1050,155,335,270,50,0.64,5.50E-11
1050,155,335,270,50,0.642,2.84E-11
1050,155,335,270,70,0.632,6.39E-11
1050,155,335,270,70,0.634,5.47E-11
1050,155,335,270,70,0.636,4.43E-11
1050,155,335,270,70,0.638,2.02E-11
1050,155,335,270,70,0.64,-4.48E-12
1050,155,335,270,70,0.642,8.68E-11
1050,155,335,270,90,0.632,1.22E-10
1050,155,335,270,90,0.634,1.13E-10
1050,155,335,270,90,0.636,8.90E-11
1050,155,335,270,90,0.638,9.44E-12
1050,155,335,270,90,0.64,4.73E-11
1050,155,335,270,90,0.642,1.27E-10
1050,155,335,270,110,0.632,1.52E-10
1050,155,335,270,110,0.634,1.35E-10
1050,155,335,270,110,0.636,7.77E-11
1050,155,335,270,110,0.638,3.13E-11
1050,155,335,270,110,0.64,1.11E-10
1050,155,335,270,110,0.642,1.56E-10
1050,155,335,270,130,0.632,1.58E-10
1050,155,335,270,130,0.634,1.28E-10
1050,155,335,270,130,0.636,3.14E-11
1050,155,335,270,130,0.638,1.83E-11
1050,155,335,270,130,0.64,1.47E-10
1050,155,335,270,130,0.642,1.71E-10
1050,155,335,270,150,0.632,1.53E-10
1050,155,335,270,150,0.634,1.04E-10
1050,155,335,270,150,0.636,1.74E-11
1050,155,335,270,150,0.638,8.76E-11
1050,155,335,270,150,0.64,1.66E-10
1050,155,335,270,150,0.642,1.78E-10
1050,155,335,320,50,0.632,-5.39E-11
1050,155,335,320,50,0.634,-1.68E-11
1050,155,335,320,50,0.636,2.27E-11
1050,155,335,320,50,0.638,6.32E-11
1050,155,335,320,50,0.64,-1.50E-10
1050,155,335,320,50,0.642,-2.93E-11
1050,155,335,320,70,0.632,-2.29E-10
1050,155,335,320,70,0.634,-1.97E-10
1050,155,335,320,70,0.636,-1.55E-10
1050,155,335,320,70,0.638,-1.35E-11
1050,155,335,320,70,0.64,5.09E-11
1050,155,335,320,70,0.642,-2.10E-10
1050,155,335,320,90,0.632,-4.36E-10
1050,155,335,320,90,0.634,-4.03E-10
1050,155,335,320,90,0.636,-3.12E-10
1050,155,335,320,90,0.638,5.00E-11
1050,155,335,320,90,0.64,-1.00E-10
1050,155,335,320,90,0.642,-3.92E-10
1050,155,335,320,110,0.632,-5.37E-10
1050,155,335,320,110,0.634,-4.77E-10
1050,155,335,320,110,0.636,-2.64E-10
1050,155,335,320,110,0.638,-1.64E-10
1050,155,335,320,110,0.64,-3.59E-10
1050,155,335,320,110,0.642,-5.16E-10
1050,155,335,320,130,0.632,-5.56E-10
1050,155,335,320,130,0.634,-4.54E-10
1050,155,335,320,130,0.636,-6.60E-11
1050,155,335,320,130,0.638,2.04E-11
1050,155,335,320,130,0.64,-5.00E-10
1050,155,335,320,130,0.642,-5.78E-10
1050,155,335,320,150,0.632,-5.39E-10
1050,155,335,320,150,0.634,-3.69E-10
1050,155,335,320,150,0.636,-1.58E-11
1050,155,335,320,150,0.638,-2.55E-10
1050,155,335,320,150,0.64,-5.65E-10
1050,155,335,320,150,0.642,-6.05E-10
1050,155,335,370,50,0.632,-3.89E-11
1050,155,335,370,50,0.634,-7.18E-12
1050,155,335,370,50,0.636,1.81E-11
1050,155,335,370,50,0.638,4.89E-11
1050,155,335,370,50,0.64,-3.35E-10
1050,155,335,370,50,0.642,1.23E-10
1050,155,335,370,70,0.632,-3.30E-10
1050,155,335,370,70,0.634,-3.16E-10
1050,155,335,370,70,0.636,-2.93E-10
1050,155,335,370,70,0.638,-9.66E-11
1050,155,335,370,70,0.64,-3.90E-10
1050,155,335,370,70,0.642,-7.15E-11
1050,155,335,370,90,0.632,-6.19E-10
1050,155,335,370,90,0.634,-6.13E-10
1050,155,335,370,90,0.636,-5.55E-10
1050,155,335,370,90,0.638,2.10E-11
1050,155,335,370,90,0.64,7.30E-11
1050,155,335,370,90,0.642,-4.28E-10
1050,155,335,370,110,0.632,-7.33E-10
1050,155,335,370,110,0.634,-7.13E-10
1050,155,335,370,110,0.636,-5.34E-10
1050,155,335,370,110,0.638,-7.07E-10
1050,155,335,370,110,0.64,-2.40E-10
1050,155,335,370,110,0.642,-5.70E-10
1050,155,335,370,130,0.632,-7.59E-10
1050,155,335,370,130,0.634,-7.11E-10
1050,155,335,370,130,0.636,-2.12E-10
1050,155,335,370,130,0.638,-2.40E-10
1050,155,335,370,130,0.64,-4.56E-10
1050,155,335,370,130,0.642,-6.26E-10
1050,155,335,370,150,0.632,-7.59E-10
1050,155,335,370,150,0.634,-6.48E-10
1050,155,335,370,150,0.636,-1.48E-10
1050,155,335,370,150,0.638,3.91E-11
1050,155,335,370,150,0.64,-5.54E-10
1050,155,335,370,150,0.642,-6.55E-10
1050,155,335,420,50,0.632,7.40E-11
1050,155,335,420,50,0.634,5.84E-11
1050,155,335,420,50,0.636,2.22E-11
1050,155,335,420,50,0.638,-4.09E-11
1050,155,335,420,50,0.64,-3.05E-10
1050,155,335,420,50,0.642,2.56E-10
1050,155,335,420,70,0.632,-1.86E-10
1050,155,335,420,70,0.634,-2.32E-10
1050,155,335,420,70,0.636,-2.91E-10
1050,155,335,420,70,0.638,-2.66E-10
1050,155,335,420,70,0.64,-8.14E-10
1050,155,335,420,70,0.642,4.20E-10
1050,155,335,420,90,0.632,-4.12E-10
1050,155,335,420,90,0.634,-4.68E-10
1050,155,335,420,90,0.636,-5.31E-10
1050,155,335,420,90,0.638,3.65E-11
1050,155,335,420,90,0.64,1.55E-11
1050,155,335,420,90,0.642,4.22E-11
1050,155,335,420,110,0.632,-4.95E-10
1050,155,335,420,110,0.634,-5.54E-10
1050,155,335,420,110,0.636,-5.87E-10
1050,155,335,420,110,0.638,-7.66E-10
1050,155,335,420,110,0.64,3.95E-10
1050,155,335,420,110,0.642,-1.05E-10
1050,155,335,420,130,0.632,-5.30E-10
1050,155,335,420,130,0.634,-5.91E-10
1050,155,335,420,130,0.636,-4.04E-10
1050,155,335,420,130,0.638,-9.39E-10
1050,155,335,420,130,0.64,1.32E-10
1050,155,335,420,130,0.642,-1.76E-10
1050,155,335,420,150,0.632,-5.56E-10
1050,155,335,420,150,0.634,-6.10E-10
1050,155,335,420,150,0.636,-9.01E-11
1050,155,335,420,150,0.638,5.59E-10
1050,155,335,420,150,0.64,-2.48E-11
1050,155,335,420,150,0.642,-2.23E-10
1050,175,215,20,50,0.632,-6.86E-11
1050,175,215,20,50,0.634,-4.40E-11
1050,175,215,20,50,0.636,-1.85E-11
1050,175,215,20,50,0.638,7.24E-12
1050,175,215,20,50,0.64,2.10E-11
1050,175,215,20,50,0.642,-4.81E-12
1050,175,215,20,70,0.632,-4.25E-11
1050,175,215,20,70,0.634,-2.23E-11
1050,175,215,20,70,0.636,-1.15E-12
1050,175,215,20,70,0.638,2.46E-11
1050,175,215,20,70,0.64,5.80E-12
1050,175,215,20,70,0.642,-1.29E-11
1050,175,215,20,90,0.632,-1.55E-11
1050,175,215,20,90,0.634,-3.39E-12
1050,175,215,20,90,0.636,1.10E-11
1050,175,215,20,90,0.638,3.22E-11
1050,175,215,20,90,0.64,-1.08E-11
1050,175,215,20,90,0.642,-1.01E-11
1050,175,215,20,110,0.632,-2.82E-12
1050,175,215,20,110,0.634,4.63E-12
1050,175,215,20,110,0.636,1.79E-11
1050,175,215,20,110,0.638,2.62E-11
1050,175,215,20,110,0.64,3.21E-12
1050,175,215,20,110,0.642,-5.69E-12
1050,175,215,20,130,0.632,2.01E-12
1050,175,215,20,130,0.634,8.75E-12
1050,175,215,20,130,0.636,2.49E-11
1050,175,215,20,130,0.638,5.16E-12
1050,175,215,20,130,0.64,2.76E-12
1050,175,215,20,130,0.642,-2.98E-12
1050,175,215,20,150,0.632,4.70E-12
1050,175,215,20,150,0.634,1.32E-11
1050,175,215,20,150,0.636,2.99E-11
1050,175,215,20,150,0.638,-3.36E-12
1050,175,215,20,150,0.64,1.01E-12
1050,175,215,20,150,0.642,-1.83E-12
1050,175,215,70,50,0.632,-1.54E-10
1050,175,215,70,50,0.634,-1.16E-10
1050,175,215,70,50,0.636,-5.44E-11
1050,175,215,70,50,0.638,4.32E-11
1050,175,215,70,50,0.64,6.41E-11
1050,175,215,70,50,0.642,1.81E-11
1050,175,215,70,70,0.632,-1.02E-10
1050,175,215,70,70,0.634,-5.84E-11
1050,175,215,70,70,0.636,1.38E-11
1050,175,215,70,70,0.638,1.15E-10
1050,175,215,70,70,0.64,-1.01E-10
1050,175,215,70,70,0.642,-9.27E-12
1050,175,215,70,90,0.632,-3.12E-11
1050,175,215,70,90,0.634,7.63E-12
1050,175,215,70,90,0.636,6.78E-11
1050,175,215,70,90,0.638,1.32E-10
1050,175,215,70,90,0.64,6.71E-11
1050,175,215,70,90,0.642,-1.87E-11
1050,175,215,70,110,0.632,7.82E-12
1050,175,215,70,110,0.634,3.98E-11
1050,175,215,70,110,0.636,9.61E-11
1050,175,215,70,110,0.638,9.01E-11
1050,175,215,70,110,0.64,3.64E-11
1050,175,215,70,110,0.642,-1.58E-11
1050,175,215,70,130,0.632,2.55E-11
1050,175,215,70,130,0.634,5.89E-11
1050,175,215,70,130,0.636,1.20E-10
1050,175,215,70,130,0.638,-1.06E-10
1050,175,215,70,130,0.64,1.21E-11
1050,175,215,70,130,0.642,-1.29E-11
1050,175,215,70,150,0.632,3.80E-11
1050,175,215,70,150,0.634,7.92E-11
1050,175,215,70,150,0.636,1.27E-10
1050,175,215,70,150,0.638,7.02E-11
1050,175,215,70,150,0.64,-3.56E-13
1050,175,215,70,150,0.642,-1.14E-11
1050,175,215,120,50,0.632,-1.77E-10
1050,175,215,120,50,0.634,-1.39E-10
1050,175,215,120,50,0.636,-7.18E-11
1050,175,215,120,50,0.638,6.43E-11
1050,175,215,120,50,0.64,6.75E-11
1050,175,215,120,50,0.642,1.27E-10
1050,175,215,120,70,0.632,-1.08E-10
1050,175,215,120,70,0.634,-5.30E-11
1050,175,215,120,70,0.636,4.43E-11
1050,175,215,120,70,0.638,1.86E-10
1050,175,215,120,70,0.64,2.67E-11
1050,175,215,120,70,0.642,1.56E-12
1050,175,215,120,90,0.632,-2.71E-12
1050,175,215,120,90,0.634,5.66E-11
1050,175,215,120,90,0.636,1.47E-10
1050,175,215,120,90,0.638,2.01E-10
1050,175,215,120,90,0.64,2.50E-10
1050,175,215,120,90,0.642,-4.36E-11
1050,175,215,120,110,0.632,5.82E-11
1050,175,215,120,110,0.634,1.14E-10
1050,175,215,120,110,0.636,1.96E-10
1050,175,215,120,110,0.638,1.43E-11
1050,175,215,120,110,0.64,7.80E-11
1050,175,215,120,110,0.642,-4.94E-11
1050,175,215,120,130,0.632,8.82E-11
1050,175,215,120,130,0.634,1.47E-10
1050,175,215,120,130,0.636,2.22E-10
1050,175,215,120,130,0.638,3.13E-10
1050,175,215,120,130,0.64,-3.49E-12
1050,175,215,120,130,0.642,-4.41E-11
1050,175,215,120,150,0.632,1.11E-10
1050,175,215,120,150,0.634,1.78E-10
1050,175,215,120,150,0.636,1.90E-10
1050,175,215,120,150,0.638,2.03E-10
1050,175,215,120,150,0.64,-3.29E-11
1050,175,215,120,150,0.642,-3.73E-11
1050,175,215,170,50,0.632,-1.65E-10
1050,175,215,170,50,0.634,-1.29E-10
1050,175,215,170,50,0.636,-7.38E-11
1050,175,215,170,50,0.638,3.60E-11
1050,175,215,170,50,0.64,2.04E-11
1050,175,215,170,50,0.642,1.33E-10
1050,175,215,170,70,0.632,-7.94E-11
1050,175,215,170,70,0.634,-2.47E-11
1050,175,215,170,70,0.636,6.03E-11
1050,175,215,170,70,0.638,1.80E-10
1050,175,215,170,70,0.64,5.06E-11
1050,175,215,170,70,0.642,-6.01E-11
1050,175,215,170,90,0.632,5.66E-11
1050,175,215,170,90,0.634,1.19E-10
1050,175,215,170,90,0.636,2.02E-10
1050,175,215,170,90,0.638,1.82E-10
1050,175,215,170,90,0.64,3.31E-10
1050,175,215,170,90,0.642,-1.23E-10
1050,175,215,170,110,0.632,1.40E-10
1050,175,215,170,110,0.634,1.99E-10
1050,175,215,170,110,0.636,2.65E-10
1050,175,215,170,110,0.638,-1.17E-10
1050,175,215,170,110,0.64,9.54E-12
1050,175,215,170,110,0.642,-1.04E-10
1050,175,215,170,130,0.632,1.81E-10
1050,175,215,170,130,0.634,2.39E-10
1050,175,215,170,130,0.636,2.68E-10
1050,175,215,170,130,0.638,4.28E-10
1050,175,215,170,130,0.64,-1.13E-10
1050,175,215,170,130,0.642,-7.22E-11
1050,175,215,170,150,0.632,2.08E-10
1050,175,215,170,150,0.634,2.68E-10
1050,175,215,170,150,0.636,1.32E-10
1050,175,215,170,150,0.638,2.54E-10
1050,175,215,170,150,0.64,-1.16E-10
1050,175,215,170,150,0.642,-4.41E-11
1050,175,215,220,50,0.632,-1.19E-10
1050,175,215,220,50,0.634,-9.75E-11
1050,175,215,220,50,0.636,-6.32E-11
1050,175,215,220,50,0.638,1.69E-11
1050,175,215,220,50,0.64,-1.14E-11
1050,175,215,220,50,0.642,4.23E-11
1050,175,215,220,70,0.632,-3.95E-11
1050,175,215,220,70,0.634,-5.60E-12
1050,175,215,220,70,0.636,5.22E-11
1050,175,215,220,70,0.638,1.72E-10
1050,175,215,220,70,0.64,1.39E-11
1050,175,215,220,70,0.642,-8.77E-11
1050,175,215,220,90,0.632,9.31E-11
1050,175,215,220,90,0.634,1.37E-10
1050,175,215,220,90,0.636,2.01E-10
1050,175,215,220,90,0.638,1.37E-10
1050,175,215,220,90,0.64,1.07E-10
1050,175,215,220,90,0.642,-7.69E-11
1050,175,215,220,110,0.632,1.90E-10
1050,175,215,220,110,0.634,2.32E-10
1050,175,215,220,110,0.636,2.65E-10
1050,175,215,220,110,0.638,-5.30E-11
1050,175,215,220,110,0.64,-1.13E-10
1050,175,215,220,110,0.642,-2.60E-11
1050,175,215,220,130,0.632,2.39E-10
1050,175,215,220,130,0.634,2.75E-10
1050,175,215,220,130,0.636,2.31E-10
1050,175,215,220,130,0.638,2.29E-10
1050,175,215,220,130,0.64,-1.04E-10
1050,175,215,220,130,0.642,1.90E-11
1050,175,215,220,150,0.632,2.66E-10
1050,175,215,220,150,0.634,2.90E-10
1050,175,215,220,150,0.636,6.50E-11
1050,175,215,220,150,0.638,-1.91E-11
1050,175,215,220,150,0.64,-5.14E-11
1050,175,215,220,150,0.642,5.21E-11
1050,175,215,270,50,0.632,-6.13E-11
1050,175,215,270,50,0.634,-5.57E-11
1050,175,215,270,50,0.636,-3.88E-11
1050,175,215,270,50,0.638,2.10E-11
1050,175,215,270,50,0.64,1.63E-11
1050,175,215,270,50,0.642,7.89E-12
1050,175,215,270,70,0.632,-1.62E-11
1050,175,215,270,70,0.634,-2.68E-12
1050,175,215,270,70,0.636,3.47E-11
1050,175,215,270,70,0.638,1.42E-10
1050,175,215,270,70,0.64,5.79E-12
1050,175,215,270,70,0.642,1.15E-12
1050,175,215,270,90,0.632,6.71E-11
1050,175,215,270,90,0.634,9.23E-11
1050,175,215,270,90,0.636,1.43E-10
1050,175,215,270,90,0.638,8.61E-11
1050,175,215,270,90,0.64,2.62E-12
1050,175,215,270,90,0.642,2.69E-11
1050,175,215,270,110,0.632,1.41E-10
1050,175,215,270,110,0.634,1.68E-10
1050,175,215,270,110,0.636,1.84E-10
1050,175,215,270,110,0.638,-5.93E-12
1050,175,215,270,110,0.64,-9.72E-13
1050,175,215,270,110,0.642,5.72E-11
1050,175,215,270,130,0.632,1.84E-10
1050,175,215,270,130,0.634,2.03E-10
1050,175,215,270,130,0.636,1.42E-10
1050,175,215,270,130,0.638,9.47E-11
1050,175,215,270,130,0.64,2.78E-11
1050,175,215,270,130,0.642,8.12E-11
1050,175,215,270,150,0.632,2.06E-10
1050,175,215,270,150,0.634,2.08E-10
1050,175,215,270,150,0.636,4.47E-11
1050,175,215,270,150,0.638,-2.11E-11
1050,175,215,270,150,0.64,5.38E-11
1050,175,215,270,150,0.642,9.82E-11
1050,175,215,320,50,0.632,-9.38E-12
1050,175,215,320,50,0.634,-8.89E-12
1050,175,215,320,50,0.636,-5.74E-12
1050,175,215,320,50,0.638,7.74E-12
1050,175,215,320,50,0.64,7.83E-12
1050,175,215,320,50,0.642,3.43E-12
1050,175,215,320,70,0.632,-2.18E-12
1050,175,215,320,70,0.634,-8.81E-14
1050,175,215,320,70,0.636,7.87E-12
1050,175,215,320,70,0.638,3.24E-11
1050,175,215,320,70,0.64,3.50E-12
1050,175,215,320,70,0.642,5.53E-12
1050,175,215,320,90,0.632,1.21E-11
1050,175,215,320,90,0.634,1.69E-11
1050,175,215,320,90,0.636,2.87E-11
1050,175,215,320,90,0.638,2.03E-11
1050,175,215,320,90,0.64,4.51E-12
1050,175,215,320,90,0.642,1.02E-11
1050,175,215,320,110,0.632,2.60E-11
1050,175,215,320,110,0.634,3.19E-11
1050,175,215,320,110,0.636,3.68E-11
1050,175,215,320,110,0.638,5.00E-12
1050,175,215,320,110,0.64,7.79E-12
1050,175,215,320,110,0.642,1.50E-11
1050,175,215,320,130,0.632,3.48E-11
1050,175,215,320,130,0.634,3.93E-11
1050,175,215,320,130,0.636,2.86E-11
1050,175,215,320,130,0.638,6.77E-12
1050,175,215,320,130,0.64,1.18E-11
1050,175,215,320,130,0.642,1.87E-11
1050,175,215,320,150,0.632,3.96E-11
1050,175,215,320,150,0.634,4.04E-11
1050,175,215,320,150,0.636,1.28E-11
1050,175,215,320,150,0.638,5.54E-12
1050,175,215,320,150,0.64,1.52E-11
1050,175,215,320,150,0.642,2.12E-11
1050,175,215,370,50,0.632,4.10E-11
1050,175,215,370,50,0.634,3.88E-11
1050,175,215,370,50,0.636,2.84E-11
1050,175,215,370,50,0.638,-1.28E-11
1050,175,215,370,50,0.64,-1.47E-12
1050,175,215,370,50,0.642,-3.24E-13
1050,175,215,370,70,0.632,1.13E-11
1050,175,215,370,70,0.634,3.66E-12
1050,175,215,370,70,0.636,-2.23E-11
1050,175,215,370,70,0.638,-9.46E-11
1050,175,215,370,70,0.64,1.35E-12
1050,175,215,370,70,0.642,-6.58E-12
1050,175,215,370,90,0.632,-4.52E-11
1050,175,215,370,90,0.634,-6.20E-11
1050,175,215,370,90,0.636,-9.82E-11
1050,175,215,370,90,0.638,-4.91E-11
1050,175,215,370,90,0.64,1.27E-12
1050,175,215,370,90,0.642,-2.67E-11
1050,175,215,370,110,0.632,-9.80E-11
1050,175,215,370,110,0.634,-1.17E-10
1050,175,215,370,110,0.636,-1.25E-10
1050,175,215,370,110,0.638,8.22E-12
1050,175,215,370,110,0.64,-1.08E-11
1050,175,215,370,110,0.642,-4.78E-11
1050,175,215,370,130,0.632,-1.30E-10
1050,175,215,370,130,0.634,-1.43E-10
1050,175,215,370,130,0.636,-9.05E-11
1050,175,215,370,130,0.638,-4.31E-11
1050,175,215,370,130,0.64,-3.06E-11
1050,175,215,370,130,0.642,-6.40E-11
1050,175,215,370,150,0.632,-1.47E-10
1050,175,215,370,150,0.634,-1.44E-10
1050,175,215,370,150,0.636,-2.51E-11
1050,175,215,370,150,0.638,2.07E-12
1050,175,215,370,150,0.64,-4.72E-11
1050,175,215,370,150,0.642,-7.54E-11
1050,175,215,420,50,0.632,9.61E-11
1050,175,215,420,50,0.634,8.25E-11
1050,175,215,420,50,0.636,5.66E-11
1050,175,215,420,50,0.638,-1.45E-11
1050,175,215,420,50,0.64,1.46E-11
1050,175,215,420,50,0.642,-1.61E-11
1050,175,215,420,70,0.632,2.86E-11
1050,175,215,420,70,0.634,4.44E-12
1050,175,215,420,70,0.636,-4.40E-11
1050,175,215,420,70,0.638,-1.63E-10
1050,175,215,420,70,0.64,1.27E-12
1050,175,215,420,70,0.642,4.99E-11
1050,175,215,420,90,0.632,-8.86E-11
1050,175,215,420,90,0.634,-1.25E-10
1050,175,215,420,90,0.636,-1.82E-10
1050,175,215,420,90,0.638,-1.08E-10
1050,175,215,420,90,0.64,-3.07E-11
1050,175,215,420,90,0.642,2.25E-11
1050,175,215,420,110,0.632,-1.82E-10
1050,175,215,420,110,0.634,-2.17E-10
1050,175,215,420,110,0.636,-2.38E-10
1050,175,215,420,110,0.638,4.08E-11
1050,175,215,420,110,0.64,7.44E-11
1050,175,215,420,110,0.642,-2.30E-11
1050,175,215,420,130,0.632,-2.31E-10
1050,175,215,420,130,0.634,-2.58E-10
1050,175,215,420,130,0.636,-1.94E-10
1050,175,215,420,130,0.638,-1.59E-10
1050,175,215,420,130,0.64,3.81E-11
1050,175,215,420,130,0.642,-6.09E-11
1050,175,215,420,150,0.632,-2.57E-10
1050,175,215,420,150,0.634,-2.67E-10
1050,175,215,420,150,0.636,-4.61E-11
1050,175,215,420,150,0.638,6.75E-11
1050,175,215,420,150,0.64,-7.87E-12
1050,175,215,420,150,0.642,-8.82E-11
1050,175,235,20,50,0.632,-9.62E-11
1050,175,235,20,50,0.634,-6.75E-11
1050,175,235,20,50,0.636,-3.14E-11
1050,175,235,20,50,0.638,1.09E-11
1050,175,235,20,50,0.64,2.28E-11
1050,175,235,20,50,0.642,-2.18E-12
1050,175,235,20,70,0.632,-6.59E-11
1050,175,235,20,70,0.634,-4.00E-11
1050,175,235,20,70,0.636,-6.39E-12
1050,175,235,20,70,0.638,3.60E-11
1050,175,235,20,70,0.64,-1.11E-11
1050,175,235,20,70,0.642,-1.08E-11
1050,175,235,20,90,0.632,-2.84E-11
1050,175,235,20,90,0.634,-1.02E-11
1050,175,235,20,90,0.636,1.42E-11
1050,175,235,20,90,0.638,4.43E-11
1050,175,235,20,90,0.64,-5.82E-12
1050,175,235,20,90,0.642,-9.68E-12
1050,175,235,20,110,0.632,-7.12E-12
1050,175,235,20,110,0.634,5.00E-12
1050,175,235,20,110,0.636,2.58E-11
1050,175,235,20,110,0.638,3.40E-11
1050,175,235,20,110,0.64,7.51E-12
1050,175,235,20,110,0.642,-6.00E-12
1050,175,235,20,130,0.632,2.29E-12
1050,175,235,20,130,0.634,1.31E-11
1050,175,235,20,130,0.636,3.57E-11
1050,175,235,20,130,0.638,-8.25E-12
1050,175,235,20,130,0.64,3.97E-12
1050,175,235,20,130,0.642,-3.65E-12
1050,175,235,20,150,0.632,7.47E-12
1050,175,235,20,150,0.634,2.04E-11
1050,175,235,20,150,0.636,4.11E-11
1050,175,235,20,150,0.638,8.84E-12
1050,175,235,20,150,0.64,1.07E-12
1050,175,235,20,150,0.642,-2.64E-12
1050,175,235,70,50,0.632,-1.93E-10
1050,175,235,70,50,0.634,-1.53E-10
1050,175,235,70,50,0.636,-7.88E-11
1050,175,235,70,50,0.638,6.26E-11
1050,175,235,70,50,0.64,7.82E-11
1050,175,235,70,50,0.642,4.63E-11
1050,175,235,70,70,0.632,-1.28E-10
1050,175,235,70,70,0.634,-8.00E-11
1050,175,235,70,70,0.636,1.30E-11
1050,175,235,70,70,0.638,1.64E-10
1050,175,235,70,70,0.64,-8.48E-11
1050,175,235,70,70,0.642,-5.08E-12
1050,175,235,70,90,0.632,-3.88E-11
1050,175,235,70,90,0.634,9.08E-12
1050,175,235,70,90,0.636,9.31E-11
1050,175,235,70,90,0.638,1.81E-10
1050,175,235,70,90,0.64,1.11E-10
1050,175,235,70,90,0.642,-2.41E-11
1050,175,235,70,110,0.632,1.45E-11
1050,175,235,70,110,0.634,5.82E-11
1050,175,235,70,110,0.636,1.36E-10
1050,175,235,70,110,0.638,9.13E-11
1050,175,235,70,110,0.64,4.88E-11
1050,175,235,70,110,0.642,-2.41E-11
1050,175,235,70,130,0.632,4.14E-11
1050,175,235,70,130,0.634,8.80E-11
1050,175,235,70,130,0.636,1.69E-10
1050,175,235,70,130,0.638,6.52E-11
1050,175,235,70,130,0.64,1.14E-11
1050,175,235,70,130,0.642,-2.13E-11
1050,175,235,70,150,0.632,6.06E-11
1050,175,235,70,150,0.634,1.17E-10
1050,175,235,70,150,0.636,1.73E-10
1050,175,235,70,150,0.638,1.01E-10
1050,175,235,70,150,0.64,-6.58E-12
1050,175,235,70,150,0.642,-1.91E-11
1050,175,235,120,50,0.632,-2.11E-10
1050,175,235,120,50,0.634,-1.68E-10
1050,175,235,120,50,0.636,-9.06E-11
1050,175,235,120,50,0.638,8.25E-11
1050,175,235,120,50,0.64,2.58E-11
1050,175,235,120,50,0.642,1.58E-10
1050,175,235,120,70,0.632,-1.18E-10
1050,175,235,120,70,0.634,-5.42E-11
1050,175,235,120,70,0.636,6.17E-11
1050,175,235,120,70,0.638,2.54E-10
1050,175,235,120,70,0.64,3.06E-10
1050,175,235,120,70,0.642,1.50E-12
1050,175,235,120,90,0.632,1.54E-11
1050,175,235,120,90,0.634,8.84E-11
1050,175,235,120,90,0.636,2.04E-10
1050,175,235,120,90,0.638,2.60E-10
1050,175,235,120,90,0.64,3.29E-10
1050,175,235,120,90,0.642,-6.67E-11
1050,175,235,120,110,0.632,9.57E-11
1050,175,235,120,110,0.634,1.67E-10
1050,175,235,120,110,0.636,2.73E-10
1050,175,235,120,110,0.638,-1.41E-10
1050,175,235,120,110,0.64,7.60E-11
1050,175,235,120,110,0.642,-7.60E-11
1050,175,235,120,130,0.632,1.38E-10
1050,175,235,120,130,0.634,2.14E-10
1050,175,235,120,130,0.636,3.06E-10
1050,175,235,120,130,0.638,5.07E-10
1050,175,235,120,130,0.64,-3.84E-11
