Period,Ax,Bx,Gap,Au,Lam,Predicted,Actual,,,,,,,,,,,,,,
1050,175,255,120,50,0.632,-0.0745766467436804,-0.853667133986267,,,,,,,,,,,,,,
1050,155,295,370,150,0.642,-0.532307570430645,-2.0297388045578,,,,,,,,,,,,,,
1050,155,275,270,50,0.64,0.112735820428559,-0.00480313372405226,,,,,,,,,,,,,,
1150,155,315,270,130,0.636,0.462546025368257,2.01436040621119,,,,,,,,,,,,,,
1100,195,315,420,90,0.634,-0.845583734805658,-0.900565697536666,,,,,,,,,,,,,,
1050,135,335,220,50,0.632,0.253677870546508,0.134449524202516,,,,,,,,,,,,,,
1150,155,235,370,90,0.642,-0.0663624392736271,0.0153993244207348,,,,,,,,,,,,,,
950,135,335,70,110,0.642,0.375881238111266,0.405378918251357,,,,,,,,,,,,,,
1150,135,275,20,70,0.64,-0.64354083870419,-0.227751689679024,,,,,,,,,,,,,,
1200,155,275,270,50,0.636,-0.0098783168440475,-1.10619786079611,,,,,,,,,,,,,,
1050,155,215,170,110,0.636,0.39525093093026,1.48043829809896,,,,,,,,,,,,,,
1050,135,215,420,90,0.642,-0.554854541061864,-0.0174296700645442,,,,,,,,,,,,,,
1200,155,295,170,110,0.642,0.395412643256045,1.15214835324617,,,,,,,,,,,,,,
1050,195,275,370,90,0.64,-0.407565865032519,0.135531798745987,,,,,,,,,,,,,,
1000,135,235,120,50,0.64,-0.000447732908162024,-1.29739969680927,,,,,,,,,,,,,,
1100,195,255,270,50,0.632,0.0169120403749536,-0.0844946159416142,,,,,,,,,,,,,,
1200,195,255,420,150,0.64,-0.445066828420686,-0.640819807103689,,,,,,,,,,,,,,
1050,155,255,320,50,0.634,-0.0382844820905257,-0.0693066965149082,,,,,,,,,,,,,,
1000,155,335,220,50,0.632,0.220982085691703,0.140221655101027,,,,,,,,,,,,,,
1050,195,255,270,110,0.632,0.215153142147924,0.419809245497634,,,,,,,,,,,,,,
950,135,315,370,70,0.634,-0.696192570260588,-1.17834949702749,,,,,,,,,,,,,,
1200,155,295,270,130,0.64,0.481924646002471,2.082904460631,,,,,,,,,,,,,,
1150,155,255,120,150,0.634,0.567155451886771,-0.079263622314839,,,,,,,,,,,,,,
1050,195,215,270,150,0.64,0.265364460622242,0.0511143843552692,,,,,,,,,,,,,,
1200,155,235,370,70,0.636,-0.0522044767406644,-0.189150564295234,,,,,,,,,,,,,,
1200,135,255,220,110,0.636,0.426985761297026,-0.00660692462983683,,,,,,,,,,,,,,
1200,135,315,420,90,0.634,-0.462424637423809,-0.460440716525233,,,,,,,,,,,,,,
1000,135,295,120,110,0.642,0.51778479550584,1.4984762071568,,,,,,,,,,,,,,
950,195,255,170,50,0.642,0.0979111124338905,0.542467027090984,,,,,,,,,,,,,,
1000,175,335,270,70,0.632,0.0773938216894408,-0.933033933840788,,,,,,,,,,,,,,
1050,135,275,370,150,0.636,-0.441007565398428,-0.0174296700645442,,,,,,,,,,,,,,
950,135,215,370,50,0.632,-0.362477426356405,0.502783627163723,,,,,,,,,,,,,,
1000,135,255,70,90,0.634,0.11763174972531,-0.35798539307667,,,,,,,,,,,,,,
1100,195,295,70,150,0.642,0.440894440729436,0.661517226872765,,,,,,,,,,,,,,
1050,195,235,270,110,0.642,0.210686309763267,0.204797369528114,,,,,,,,,,,,,,
1100,155,275,120,150,0.634,0.673619349608685,0.387341009193511,,,,,,,,,,,,,,
1100,175,335,270,90,0.642,0.228730558691887,0.661517226872765,,,,,,,,,,,,,,
1050,135,215,70,110,0.634,0.0999639027139132,0.235461814926451,,,,,,,,,,,,,,
1200,135,315,320,150,0.64,0.356219003673361,1.73657660672036,,,,,,,,,,,,,,
1000,195,235,220,110,0.642,0.299211981374631,0.0843041370217051,,,,,,,,,,,,,,
1000,155,315,120,150,0.632,0.697111162434624,0.758921935785131,,,,,,,,,,,,,,
1000,115,295,170,50,0.636,0.265976455844313,0.784175008466115,,,,,,,,,,,,,,
1100,135,235,20,70,0.638,-0.615830395953921,-0.130707738947815,,,,,,,,,,,,,,
1000,155,295,120,110,0.634,0.483217441353481,0.697593044988456,,,,,,,,,,,,,,
1150,155,295,320,70,0.636,0.0384420049972753,0.0630194043334473,,,,,,,,,,,,,,
1150,135,295,320,110,0.636,0.200267615032144,0.874364553755343,,,,,,,,,,,,,,
1050,135,235,420,70,0.634,-0.566910782467129,-0.694933534277226,,,,,,,,,,,,,,
950,195,215,70,70,0.636,-0.211359532220188,-0.253365520541165,,,,,,,,,,,,,,
1050,135,275,320,50,0.632,-0.0366241691500546,-0.0707136534214202,,,,,,,,,,,,,,
1200,195,295,320,130,0.634,0.16118567246768,0.47392297267117,,,,,,,,,,,,,,
1150,155,255,220,90,0.632,0.309181275186948,-1.14588126072337,,,,,,,,,,,,,,
1150,175,235,320,70,0.638,0.029753363260645,-0.176163269773586,,,,,,,,,,,,,,
950,115,335,270,50,0.642,0.0191272152699478,-0.629997061668982,,,,,,,,,,,,,,
1000,175,315,320,150,0.638,-0.274262365392945,-2.16321933158586,,,,,,,,,,,,,,
1200,135,295,270,110,0.642,0.428862380773564,2.26328355120946,,,,,,,,,,,,,,
1050,115,315,370,130,0.638,-0.49197479298062,-1.492209114634,,,,,,,,,,,,,,
1050,135,275,70,50,0.632,-0.200989788100929,-1.06651446086885,,,,,,,,,,,,,,
1200,195,215,270,130,0.64,0.294945182546575,0.219588454955547,,,,,,,,,,,,,,
950,175,255,320,90,0.64,-0.208524228980068,-1.05208413362257,,,,,,,,,,,,,,
1100,155,335,420,110,0.634,-0.942045405729217,-2.36524391303373,,,,,,,,,,,,,,
950,195,275,320,110,0.64,-0.30304572335768,-1.10259027898454,,,,,,,,,,,,,,
1000,195,255,70,110,0.632,0.138050455808431,-0.0982395026436926,,,,,,,,,,,,,,
1150,195,235,270,90,0.634,0.15657135501937,-0.0703889710583789,,,,,,,,,,,,,,
1050,175,295,320,150,0.642,-0.0695827986215312,-1.1891722424622,,,,,,,,,,,,,,
1200,195,315,70,150,0.636,0.303130104438269,-0.0253663500499963,,,,,,,,,,,,,,
1100,115,295,420,90,0.642,-0.678715464996363,-2.44821829469982,,,,,,,,,,,,,,
1100,195,315,70,50,0.632,-0.301861972635944,-0.423643382047228,,,,,,,,,,,,,,
1150,175,295,370,50,0.642,-0.268323116083187,0.0218929716815592,,,,,,,,,,,,,,
1000,155,215,420,130,0.638,-0.914093875184082,-1.1891722424622,,,,,,,,,,,,,,
1150,175,235,170,130,0.634,0.436969078821806,-0.121328026237735,,,,,,,,,,,,,,
1050,135,335,270,70,0.636,0.191909502332789,0.365695518324097,,,,,,,,,,,,,,
1000,135,295,120,70,0.632,0.278994079947459,0.0626586461522903,,,,,,,,,,,,,,
1050,195,215,220,50,0.634,0.024006892632471,-0.199612551548785,,,,,,,,,,,,,,
1000,175,275,320,50,0.638,-0.133389609682393,-0.460440716525233,,,,,,,,,,,,,,
950,195,275,120,90,0.64,0.234489777636112,0.365695518324097,,,,,,,,,,,,,,
1000,155,315,420,110,0.636,-1.24417169941449,-0.88252778847882,,,,,,,,,,,,,,
1000,135,255,220,150,0.638,0.535130602542084,2.31018211475985,,,,,,,,,,,,,,
1050,135,275,70,70,0.64,-0.0264973354737448,-0.0603598936222168,,,,,,,,,,,,,,
1150,115,335,420,110,0.642,-0.70357819677607,-2.72960967600221,,,,,,,,,,,,,,
1100,195,275,320,70,0.632,-0.0457501450859601,-0.10956730953202,,,,,,,,,,,,,,
950,135,255,320,130,0.642,-0.231126086878138,-1.82410664129836,,,,,,,,,,,,,,
1100,135,215,420,110,0.64,-0.451761786505699,-0.871705043044113,,,,,,,,,,,,,,
1050,175,335,20,90,0.632,-0.0782275846733738,-0.166062040701192,,,,,,,,,,,,,,
1150,115,295,120,50,0.634,-0.123244334451956,-1.52106976912656,,,,,,,,,,,,,,
1050,195,315,270,150,0.632,0.247191659194729,-0.0690902416062141,,,,,,,,,,,,,,
1000,195,275,270,70,0.64,0.0820111646846398,-0.143334275288307,,,,,,,,,,,,,,
950,135,295,420,110,0.632,-1.34712141896079,-0.705756279711933,,,,,,,,,,,,,,
1200,155,235,70,50,0.636,-0.895116641157817,-1.40923473296791,,,,,,,,,,,,,,
1200,135,315,420,50,0.634,-0.468476977323848,0.0168423571453625,,,,,,,,,,,,,,
950,195,335,270,110,0.634,-0.0279675118863105,-1.45252571470674,,,,,,,,,,,,,,
1200,195,275,20,90,0.64,-0.734747217340309,-0.229194722403652,,,,,,,,,,,,,,
1000,155,335,20,70,0.632,-0.156141929551548,-0.0770846429006512,,,,,,,,,,,,,,
1150,115,335,70,70,0.638,-0.0750528661840768,-0.284029965939502,,,,,,,,,,,,,,
950,135,215,370,90,0.642,-0.458574518531845,-1.34790584217124,,,,,,,,,,,,,,
1200,175,335,320,70,0.632,-0.0306891588706808,-0.0296954482238792,,,,,,,,,,,,,,
950,115,335,220,70,0.642,0.278683189097341,1.21708482585441,,,,,,,,,,,,,,
1000,115,335,20,50,0.632,-0.280154429110223,-0.0554175065403671,,,,,,,,,,,,,,
1150,155,235,20,90,0.632,-0.612901705176011,-0.460440716525233,,,,,,,,,,,,,,
950,175,315,220,110,0.642,0.294472927869369,0.466707809048032,,,,,,,,,,,,,,
1150,135,335,370,50,0.642,-0.305099261911015,-0.00949299007909213,,,,,,,,,,,,,,
1000,175,275,20,110,0.638,-0.055875901966731,-0.122049542600049,,,,,,,,,,,,,,
1200,135,335,70,150,0.64,0.509348318927509,0.206961918615055,,,,,,,,,,,,,,
1200,155,235,220,150,0.634,0.600178175954897,0.0980129479056678,,,,,,,,,,,,,,
1200,135,215,20,90,0.634,-0.868836071426966,-0.178327818860527,,,,,,,,,,,,,,
1150,175,335,420,90,0.642,-0.746785168229263,-1.77720807774796,,,,,,,,,,,,,,
1200,195,315,170,130,0.634,0.4783311002425,0.283081894839164,,,,,,,,,,,,,,
1200,175,275,320,90,0.636,0.095593674077338,0.173772165948619,,,,,,,,,,,,,,
1050,175,255,70,50,0.642,-0.317250331080143,0.180626571390601,,,,,,,,,,,,,,
1150,135,295,20,150,0.64,0.187053242240938,-0.0403378145680081,,,,,,,,,,,,,,
1150,135,235,120,150,0.638,0.555683468337,0.157177289615401,,,,,,,,,,,,,,
1100,135,335,170,50,0.632,0.209560287426682,-1.1530964243465,,,,,,,,,,,,,,
1000,175,275,320,130,0.636,-0.160435068738318,-1.57157591448852,,,,,,,,,,,,,,
950,195,255,320,130,0.634,-0.313808460977667,-1.03765380637629,,,,,,,,,,,,,,
1150,175,235,320,50,0.642,-0.048341366506377,-0.28547299866413,,,,,,,,,,,,,,
1050,155,295,120,90,0.634,0.359268558171256,0.978984426290848,,,,,,,,,,,,,,
950,135,295,170,70,0.642,0.32523582412837,1.76543726121292,,,,,,,,,,,,,,
1100,135,235,70,150,0.636,0.403656803160805,0.0392093643770911,,,,,,,,,,,,,,
950,175,255,70,130,0.638,0.243270813078406,0.0529181752610537,,,,,,,,,,,,,,
1100,155,275,270,50,0.638,0.101710251025241,-0.398029551185087,,,,,,,,,,,,,,
1000,195,295,370,110,0.634,-0.647001069548408,-1.15670400615807,,,,,,,,,,,,,,
1200,135,335,70,110,0.634,0.136977099552413,-0.189150564295234,,,,,,,,,,,,,,
1050,155,295,370,130,0.632,-0.480691678695666,-2.50233202187336,,,,,,,,,,,,,,
1150,155,275,420,90,0.632,-0.489241544901185,-0.271403429599011,,,,,,,,,,,,,,
1150,195,235,320,50,0.64,-0.0891203470667898,-0.166062040701192,,,,,,,,,,,,,,
950,195,255,70,110,0.632,0.114327736240711,-0.0800572903133842,,,,,,,,,,,,,,
1000,135,315,320,70,0.64,-0.149477704847176,-1.5860062417348,,,,,,,,,,,,,,
1150,195,315,270,150,0.642,0.414568304069067,1.33252744382462,,,,,,,,,,,,,,
1100,195,235,120,110,0.638,0.191258157335533,0.0897155097390588,,,,,,,,,,,,,,
1100,195,215,370,110,0.636,-0.193105500169996,-0.153074746179543,,,,,,,,,,,,,,
950,175,255,420,110,0.642,-1.17436999622118,-0.575883334495445,,,,,,,,,,,,,,
1150,155,335,320,50,0.632,-0.0789127422942464,-0.0774670465726776,,,,,,,,,,,,,,
1000,135,215,20,110,0.632,-0.181546668693146,-0.0678275879721649,,,,,,,,,,,,,,
950,115,315,420,110,0.636,-1.44360402100183,-1.08455236992669,,,,,,,,,,,,,,
1200,135,235,70,130,0.638,0.00318145856889451,-0.0648693708866782,,,,,,,,,,,,,,
1000,175,335,170,110,0.636,0.517443071023522,2.14423335142768,,,,,,,,,,,,,,
1200,195,255,320,130,0.632,0.184085157853712,0.193974624093406,,,,,,,,,,,,,,
1100,175,335,20,150,0.638,0.30155883168858,0.00890567715991041,,,,,,,,,,,,,,
1050,135,335,20,90,0.636,-0.0228481063043313,0.11063948424616,,,,,,,,,,,,,,
1150,175,255,120,90,0.642,0.0316084310673972,0.0568865152537798,,,,,,,,,,,,,,
1150,175,255,170,110,0.632,0.348023894067078,-0.622781898045843,,,,,,,,,,,,,,
950,155,215,20,70,0.634,-0.464117089658505,-0.343555065830393,,,,,,,,,,,,,,
950,175,215,220,90,0.634,0.205104851619528,0.210569500426624,,,,,,,,,,,,,,
1100,155,235,70,110,0.632,0.0553181022460105,-0.205745440628452,,,,,,,,,,,,,,
1150,195,215,170,110,0.638,0.182291035585143,-0.0536137156345825,,,,,,,,,,,,,,
1000,195,335,320,110,0.636,-0.288181847713535,-1.75195500506698,,,,,,,,,,,,,,
1100,135,215,170,70,0.638,0.114921496429024,-0.110469204984912,,,,,,,,,,,,,,
1100,175,275,20,150,0.64,0.136785042895918,0.0128740171526364,,,,,,,,,,,,,,
1150,115,335,120,110,0.636,0.540926605333893,0.1597025968835,,,,,,,,,,,,,,
1050,155,295,20,90,0.64,-0.15161746780328,0.0218929716815592,,,,,,,,,,,,,,
1100,155,335,20,130,0.64,0.195368789815947,0.0381270898336203,,,,,,,,,,,,,,
1150,155,215,320,110,0.642,0.204206747599037,0.603795917887659,,,,,,,,,,,,,,
1050,175,215,20,90,0.638,-0.444231211373747,0.0417346716451895,,,,,,,,,,,,,,
1150,175,295,220,130,0.632,0.553565122178332,0.924870699117311,,,,,,,,,,,,,,
1000,175,275,70,50,0.642,-0.173201760705686,-0.424004140228385,,,,,,,,,,,,,,
1200,175,295,170,150,0.642,0.64317699239398,1.57062784338818,,,,,,,,,,,,,,
950,195,215,320,150,0.632,-0.307666287214142,-0.418232009329874,,,,,,,,,,,,,,
1000,195,235,170,150,0.642,0.475399776389023,1.26398338940481,,,,,,,,,,,,,,
1050,195,295,320,50,0.632,-0.138684082120662,-0.249757938729596,,,,,,,,,,,,,,
1100,195,295,70,130,0.632,0.305282557599142,-0.0667813892468098,,,,,,,,,,,,,,
1150,195,215,170,110,0.634,0.182290884002108,-0.201055584273413,,,,,,,,,,,,,,
1050,135,315,270,150,0.638,0.386145774250947,0.198303722267289,,,,,,,,,,,,,,
950,155,275,320,110,0.632,-0.250770141260525,-2.00087815006525,,,,,,,,,,,,,,
1050,135,315,370,50,0.64,-0.41554046780527,-0.972717333768048,,,,,,,,,,,,,,
950,115,315,20,90,0.632,-0.0296565583569564,-0.132872288034756,,,,,,,,,,,,,,
1050,135,295,370,150,0.642,-0.501359301388828,-2.05138429542722,,,,,,,,,,,,,,
1050,155,315,320,70,0.636,-0.0819271873609182,-0.474871043771509,,,,,,,,,,,,,,
1150,195,235,20,70,0.642,-0.885906426662859,-0.150188680730288,,,,,,,,,,,,,,
1050,135,295,420,70,0.636,-0.800461150177649,-1.67258820521246,,,,,,,,,,,,,,
1050,175,335,320,90,0.634,-0.130764169742214,-1.4344878056489,,,,,,,,,,,,,,
1100,135,215,70,150,0.634,0.333354069658093,-0.0447390643781225,,,,,,,,,,,,,,
1100,195,275,270,130,0.642,0.314894413232026,0.693985463176887,,,,,,,,,,,,,,
1100,155,315,420,50,0.632,-0.709335795469647,0.412594081874495,,,,,,,,,,,,,,
1000,175,335,370,110,0.636,-0.755384654578987,-1.33708309673653,,,,,,,,,,,,,,
1050,155,335,370,130,0.634,-0.609896929285574,-2.63942013071298,,,,,,,,,,,,,,
1200,175,335,220,50,0.634,-0.0158539119325845,0.165113969600853,,,,,,,,,,,,,,
1000,195,215,170,150,0.64,0.435805675616941,0.322404536585267,,,,,,,,,,,,,,
1100,195,295,320,130,0.636,0.0133347632440701,-0.532592352756615,,,,,,,,,,,,,,
1050,195,275,120,150,0.632,0.572507843506783,0.737276444915717,,,,,,,,,,,,,,
1000,135,235,20,90,0.642,-0.255670919018061,0.064101678876918,,,,,,,,,,,,,,
1100,175,255,420,70,0.636,-0.539846279367167,-0.0745402154489515,,,,,,,,,,,,,,
1200,195,295,120,70,0.634,-0.248077292747053,-0.407770022076323,,,,,,,,,,,,,,
1000,195,315,420,90,0.636,-1.16719669794639,-0.579490916307014,,,,,,,,,,,,,,
950,155,235,20,90,0.638,-0.273521816151653,-0.126017882592775,,,,,,,,,,,,,,
1000,195,235,20,150,0.636,0.0133784500537013,-0.0744387341725921,,,,,,,,,,,,,,
950,195,295,70,150,0.636,0.364733025121455,0.201911304078859,,,,,,,,,,,,,,
1200,155,275,120,110,0.634,0.17903140514202,-0.330567771308744,,,,,,,,,,,,,,
950,115,315,20,110,0.64,0.0885016292372924,0.00421582080487054,,,,,,,,,,,,,,
1150,155,295,170,50,0.632,-0.00462774321955273,0.892402462813189,,,,,,,,,,,,,,
1100,175,275,320,90,0.64,0.0353491767722511,0.0157600826018917,,,,,,,,,,,,,,
1100,195,255,320,90,0.642,0.0108231073016176,-0.00299934281826771,,,,,,,,,,,,,,
1150,155,315,220,110,0.636,0.514288093206122,1.79790549751704,,,,,,,,,,,,,,
1100,175,215,70,130,0.634,0.0967417711796852,-0.0919623102915623,,,,,,,,,,,,,,
1050,155,235,220,150,0.642,0.565580342682079,0.340442445643113,,,,,,,,,,,,,,
1200,195,255,320,70,0.636,-0.0338108112352264,-0.0940907835603881,,,,,,,,,,,,,,
1050,135,275,420,70,0.632,-0.718479671608143,-1.10259027898454,,,,,,,,,,,,,,
1100,135,335,170,150,0.636,0.867161562867373,2.37151100555653,,,,,,,,,,,,,,
1200,175,335,120,130,0.638,0.464816550814738,0.380125845570373,,,,,,,,,,,,,,
1000,195,255,420,130,0.638,-1.11520186275257,-0.601136407176429,,,,,,,,,,,,,,
1150,115,335,370,150,0.636,-0.210817409632947,-0.96550217014491,,,,,,,,,,,,,,
1000,195,335,70,90,0.638,0.205877875587977,0.358480354700959,,,,,,,,,,,,,,
1150,155,335,220,70,0.636,0.272673008632711,0.372910681947235,,,,,,,,,,,,,,
1150,175,275,20,70,0.634,-0.701330435236554,-0.485693789206217,,,,,,,,,,,,,,
1100,155,215,220,150,0.636,0.582704467308381,1.04392089889909,,,,,,,,,,,,,,
1200,155,275,70,130,0.634,0.104382344475914,-0.146581098918719,,,,,,,,,,,,,,
1150,175,295,120,110,0.64,0.318679681528439,0.340442445643113,,,,,,,,,,,,,,
1000,195,275,120,130,0.634,0.453256262527614,0.441454736367048,,,,,,,,,,,,,,
1100,115,295,370,150,0.634,-0.27669366562866,-1.12062818804238,,,,,,,,,,,,,,
1050,195,335,370,110,0.636,-0.624008943238082,-1.30461486043241,,,,,,,,,,,,,,
1000,135,255,120,130,0.632,0.538380593325442,-0.0627769734359681,,,,,,,,,,,,,,
1000,195,255,20,150,0.64,0.0740226697601569,-0.0250055918688394,,,,,,,,,,,,,,
1150,155,215,20,150,0.636,-0.136927035304865,-0.074461461938005,,,,,,,,,,,,,,
1100,175,275,220,130,0.632,0.532159295928349,1.35778051650561,,,,,,,,,,,,,,
1200,135,235,120,50,0.64,-0.536777424169007,-1.42366506021419,,,,,,,,,,,,,,
1000,155,335,220,130,0.638,0.474714101056053,1.90974053367568,,,,,,,,,,,,,,
1200,115,335,320,150,0.638,0.376046584738385,1.8844874609947,,,,,,,,,,,,,,
1200,155,215,220,50,0.632,-0.19843143116711,-0.442402807467387,,,,,,,,,,,,,,
1100,135,335,120,70,0.642,0.257020098193147,1.06917397158008,,,,,,,,,,,,,,
1150,115,295,70,130,0.64,0.388077820496084,0.121822987862024,,,,,,,,,,,,,,
1100,195,255,270,110,0.638,0.25484427395848,0.614618663322366,,,,,,,,,,,,,,
1200,195,295,320,110,0.642,0.102852181215995,0.542467027090984,,,,,,,,,,,,,,
1200,135,255,120,50,0.638,-0.465296513709009,-1.79885356861738,,,,,,,,,,,,,,
1100,175,295,70,70,0.638,-0.137302024390134,-0.518162025510339,,,,,,,,,,,,,,
1200,135,215,20,150,0.64,-0.25147475889895,-0.0657712663395705,,,,,,,,,,,,,,
1050,175,255,120,150,0.638,0.579161278814183,0.88879488100162,,,,,,,,,,,,,,
1100,195,215,120,70,0.642,-0.186566810913393,0.0125132589714795,,,,,,,,,,,,,,
950,135,255,170,150,0.638,0.538182973436919,1.72575386128566,,,,,,,,,,,,,,
1200,175,275,420,50,0.642,-0.394188780202581,0.134810282383673,,,,,,,,,,,,,,
1000,155,235,170,130,0.634,0.506369251169153,0.650694481438058,,,,,,,,,,,,,,
1200,155,215,270,150,0.64,0.510942789934737,0.997022335348694,,,,,,,,,,,,,,
1100,175,335,420,50,0.634,-0.80778107125212,0.00457657898602746,,,,,,,,,,,,,,
1000,195,255,70,50,0.636,-0.260383410397349,0.0208106971380885,,,,,,,,,,,,,,
1200,155,295,120,50,0.638,-0.371491760446811,-1.72309435057443,,,,,,,,,,,,,,
950,175,235,20,110,0.636,-0.187239237776369,-0.12890394804203,,,,,,,,,,,,,,
1150,135,315,420,110,0.634,-0.64574821022037,-1.74834742325541,,,,,,,,,,,,,,
1050,175,275,420,150,0.638,-1.07606053259961,1.1593635168693,,,,,,,,,,,,,,
1150,135,255,420,50,0.634,-0.369781354238346,0.19000628410068,,,,,,,,,,,,,,
950,195,275,370,70,0.64,-0.597964726375762,-0.111948313527655,,,,,,,,,,,,,,
1050,155,295,220,150,0.632,0.615861663064028,2.50499153258459,,,,,,,,,,,,,,
1150,155,295,270,110,0.638,0.383103642923902,1.66081738867741,,,,,,,,,,,,,,
1100,195,235,170,90,0.634,0.185098492057952,-0.177245544317056,,,,,,,,,,,,,,
1050,175,215,20,110,0.634,-0.288883087808309,-0.0577263588997713,,,,,,,,,,,,,,
1100,175,255,320,90,0.642,0.0531179044149566,0.197221447723819,,,,,,,,,,,,,,
1150,175,315,120,90,0.638,0.200020216476944,-0.148384889824503,,,,,,,,,,,,,,
950,155,235,420,130,0.634,-1.20204177215526,-0.723794188769779,,,,,,,,,,,,,,
1150,155,315,170,150,0.634,0.790256900666024,0.96816168085614,,,,,,,,,,,,,,
950,115,295,320,150,0.636,-0.336825058667308,-2.98935556643519,,,,,,,,,,,,,,
950,195,255,320,150,0.636,-0.369320807326002,-1.08455236992669,,,,,,,,,,,,,,
950,155,215,120,130,0.636,0.341747422650243,0.195778414999191,,,,,,,,,,,,,,
1100,195,255,370,50,0.636,-0.264743759025697,-0.0322207554919776,,,,,,,,,,,,,,
1100,155,255,120,150,0.64,0.621559457957375,1.13411044418832,,,,,,,,,,,,,,
1200,115,295,120,150,0.64,0.684334539711638,0.535251863467846,,,,,,,,,,,,,,
1100,155,335,120,130,0.64,0.672172109553942,1.50569137077994,,,,,,,,,,,,,,
1150,195,335,20,50,0.64,-0.746190305115599,-0.411377603887893,,,,,,,,,,,,,,
1050,135,235,370,110,0.632,-0.256670940595808,-0.835629224928421,,,,,,,,,,,,,,
1200,155,275,320,110,0.638,0.220528090735296,0.787782590277684,,,,,,,,,,,,,,
1150,155,315,20,150,0.634,0.207230442211729,-0.0877053637539107,,,,,,,,,,,,,,
1050,175,335,270,90,0.634,0.184350872196645,-0.0669617683373883,,,,,,,,,,,,,,
1050,135,275,320,150,0.632,0.043305553162222,-0.0682965736076688,,,,,,,,,,,,,,
1100,155,235,270,110,0.64,0.341217021216402,1.35056535288247,,,,,,,,,,,,,,
1000,155,255,420,130,0.636,-1.07826965660303,-1.29739969680927,,,,,,,,,,,,,,
1150,155,315,120,50,0.638,-0.133656440156355,-1.60404415079264,,,,,,,,,,,,,,
1000,195,295,270,70,0.634,0.0745429189679001,-0.579490916307014,,,,,,,,,,,,,,
1050,175,255,270,70,0.64,0.150065972338665,0.100538255173766,,,,,,,,,,,,,,
1150,175,255,170,70,0.632,0.0318089688140821,-0.947464261087064,,,,,,,,,,,,,,
1150,135,255,270,90,0.634,0.314176647946662,0.0990952224491385,,,,,,,,,,,,,,
1000,195,235,370,130,0.642,-0.540968461105307,0.0356017825655219,,,,,,,,,,,,,,
1150,135,275,170,110,0.634,0.493091869509125,-0.25625158599042,,,,,,,,,,,,,,
1150,155,335,120,150,0.638,0.761971104594961,0.823858408393376,,,,,,,,,,,,,,
1050,195,335,270,70,0.634,0.0928778980990588,-0.22703017331671,,,,,,,,,,,,,,
1100,175,315,270,110,0.642,0.303933445747318,1.00062991716026,,,,,,,,,,,,,,
1150,155,315,170,150,0.632,0.790256824657445,0.520821536221569,,,,,,,,,,,,,,
1000,155,255,270,70,0.636,0.147530638693501,0.322404536585267,,,,,,,,,,,,,,
950,135,295,370,110,0.638,-0.760324266623671,-2.06942220448506,,,,,,,,,,,,,,
1000,155,235,420,90,0.634,-0.799584895795477,-0.929426352029219,,,,,,,,,,,,,,
1200,195,315,20,150,0.642,-0.0206916610115213,-0.0289739318615654,,,,,,,,,,,,,,
1150,135,295,370,50,0.632,-0.21156724034723,-0.0156258791587596,,,,,,,,,,,,,,
1000,155,235,370,150,0.632,-0.552136722408909,-1.32626035130182,,,,,,,,,,,,,,
1150,155,275,70,110,0.632,0.0707506676008904,-0.244346566012242,,,,,,,,,,,,,,
1200,175,335,420,70,0.638,-0.591699596324815,-0.543415098191322,,,,,,,,,,,,,,
1200,135,255,370,70,0.638,-0.0430492208524615,-0.0723298500730031,,,,,,,,,,,,,,
1100,135,215,20,150,0.634,0.0090862267600027,-0.0696674546960651,,,,,,,,,,,,,,
1100,195,335,420,90,0.64,-0.930666453799632,-1.17834949702749,,,,,,,,,,,,,,
1000,195,315,220,90,0.632,0.296256390567036,1.05835122614537,,,,,,,,,,,,,,
1000,135,255,20,130,0.636,0.0738536555187759,-0.112309071708812,,,,,,,,,,,,,,
1100,135,275,320,110,0.64,0.144830826450121,0.787782590277684,,,,,,,,,,,,,,
1050,175,275,170,130,0.642,0.573008380037385,0.247727593085786,,,,,,,,,,,,,,
1150,195,255,370,150,0.64,-0.18269131520622,-0.38828908029385,,,,,,,,,,,,,,
