Period,Ax,Bx,Gap,Au,Lam,Predicted,Actual
950.0,175.0,235.0,320.0,110.0,0.632,-1.878102309267085e-10,-2.23e-10
950.0,175.0,335.0,70.0,50.0,0.636,-1.3700314338480706e-10,-1.03e-10
950.0,155.0,275.0,170.0,110.0,0.638,5.232297392141106e-10,4.95e-10
950.0,135.0,315.0,320.0,150.0,0.636,-7.756800560416331e-10,-7.85e-10
950.0,135.0,235.0,270.0,130.0,0.632,1.8798828909174485e-10,2.0500000000000002e-10
950.0,175.0,315.0,420.0,130.0,0.634,-5.640844574849301e-11,-2.41e-11
950.0,175.0,335.0,420.0,150.0,0.636,2.8050961066018572e-11,-1.4800000000000003e-11
950.0,195.0,215.0,70.0,150.0,0.642,2.4845953956918496e-11,1.06e-11
950.0,155.0,235.0,420.0,90.0,0.636,-1.496214835941164e-10,-1.17e-10
950.0,115.0,315.0,70.0,50.0,0.634,-1.3499685261705186e-10,-1.52e-10
950.0,155.0,275.0,320.0,110.0,0.632,-5.166019355854476e-10,-5.34e-10
950.0,135.0,315.0,170.0,50.0,0.636,7.663693111469509e-11,7.87e-11
950.0,135.0,295.0,170.0,50.0,0.642,5.904232072822947e-11,-6.25e-11
950.0,135.0,235.0,20.0,110.0,0.642,-4.016761931926288e-12,-6.18e-12
950.0,195.0,255.0,270.0,90.0,0.64,-5.266973570894982e-11,-8.520000000000001e-11
950.0,155.0,275.0,120.0,130.0,0.636,2.371291178233877e-10,2.39e-10
950.0,155.0,215.0,70.0,130.0,0.642,1.8948246004977636e-11,1.5e-11
950.0,135.0,315.0,220.0,90.0,0.642,4.2049911747677504e-10,4.41e-10
950.0,195.0,255.0,120.0,70.0,0.642,2.839439716110665e-10,2.77e-10
950.0,155.0,275.0,370.0,70.0,0.636,-1.0106865866932836e-10,-9.68e-11
950.0,155.0,335.0,420.0,50.0,0.638,1.8310759284551358e-10,1.34e-10
950.0,135.0,235.0,420.0,150.0,0.632,-3.366973289357774e-10,-2.86e-10
950.0,135.0,215.0,170.0,130.0,0.642,3.30053365209154e-10,2.91e-10
950.0,155.0,335.0,20.0,70.0,0.636,-6.376774330658967e-11,-6.91e-11
950.0,195.0,275.0,70.0,110.0,0.642,4.5124062288481676e-11,7.26e-11
950.0,195.0,295.0,220.0,70.0,0.636,2.624711465110673e-11,4.66e-11
950.0,135.0,235.0,220.0,130.0,0.642,5.271487330551301e-10,5.34e-10
950.0,155.0,235.0,320.0,90.0,0.634,-1.8446573347961232e-10,-1.79e-10
950.0,195.0,255.0,70.0,50.0,0.64,-1.6119403708031186e-10,-6.21e-11
950.0,135.0,315.0,170.0,50.0,0.642,1.2304982217571417e-10,-4.54e-11
950.0,195.0,315.0,370.0,90.0,0.638,-5.3894051368513176e-11,-2.1499999999999997e-11
950.0,155.0,275.0,220.0,130.0,0.642,4.619181354851336e-10,4.83e-10
950.0,135.0,315.0,220.0,110.0,0.636,5.133600226799318e-10,5.47e-10
950.0,135.0,255.0,220.0,70.0,0.632,1.9596930028919837e-10,2.31e-10
950.0,135.0,215.0,370.0,70.0,0.638,-1.0338277979538164e-10,-1.15e-10
950.0,195.0,255.0,70.0,70.0,0.64,-5.351001380892045e-11,-1.8299999999999998e-11
950.0,115.0,315.0,170.0,50.0,0.632,2.633799193165143e-10,2.38e-10
950.0,155.0,295.0,320.0,70.0,0.642,-4.174752090350363e-10,-4.05e-10
950.0,175.0,335.0,170.0,130.0,0.634,5.027038308829884e-10,5.29e-10
950.0,155.0,215.0,370.0,90.0,0.642,-2.7302612291184106e-10,-3.06e-10
950.0,195.0,295.0,270.0,70.0,0.634,-1.6017527877590905e-10,-1.67e-10
950.0,175.0,335.0,270.0,110.0,0.636,-4.5784112295897474e-10,-4.88e-10
950.0,175.0,315.0,270.0,70.0,0.636,-2.1150113151565248e-10,-2e-10
950.0,195.0,215.0,270.0,50.0,0.642,1.3543945016228596e-11,3.05e-12
950.0,195.0,295.0,370.0,130.0,0.636,-1.4334710802100016e-10,-1.21e-10
950.0,135.0,295.0,70.0,150.0,0.638,8.974844836995018e-11,9.480000000000001e-11
950.0,195.0,235.0,270.0,110.0,0.636,-2.3566438609757043e-11,-3.75e-11
950.0,195.0,215.0,20.0,130.0,0.642,8.02884724065204e-12,6.89e-13
950.0,115.0,295.0,220.0,50.0,0.638,9.81365235776021e-11,9.71e-11
950.0,135.0,215.0,420.0,50.0,0.636,1.9216546565002684e-10,2.38e-10
950.0,195.0,295.0,220.0,150.0,0.638,7.574443559203902e-11,1.11e-10
950.0,175.0,255.0,220.0,50.0,0.642,1.2408446789332174e-10,8.91e-11
950.0,155.0,275.0,320.0,90.0,0.642,-5.206998448377556e-10,-5.49e-10
950.0,175.0,255.0,270.0,70.0,0.636,-4.696751672272403e-11,-1.94e-11
950.0,175.0,295.0,320.0,70.0,0.64,-1.535128375194019e-10,-1.42e-10
950.0,195.0,235.0,220.0,150.0,0.64,1.4547337117311603e-10,1.7e-10
950.0,195.0,255.0,70.0,50.0,0.636,-1.0020145631487391e-10,-1.19e-10
950.0,135.0,315.0,70.0,130.0,0.632,1.0411976618188208e-10,9.7e-11
950.0,175.0,295.0,70.0,50.0,0.632,-1.4087794367058614e-10,-1.4699999999999998e-10
950.0,135.0,255.0,20.0,110.0,0.632,-5.075876508639438e-11,-1.65e-11
950.0,155.0,255.0,220.0,150.0,0.632,4.536281087489036e-10,4.81e-10
950.0,175.0,335.0,220.0,130.0,0.636,-6.1941605729173655e-12,8.85e-13
950.0,135.0,275.0,70.0,50.0,0.642,-3.1250036316330897e-10,-3.99e-10
950.0,115.0,295.0,270.0,110.0,0.64,-2.0143184617123664e-11,1.2400000000000004e-12
950.0,195.0,215.0,370.0,110.0,0.632,-5.444399990255408e-11,-5.78e-11
950.0,175.0,255.0,70.0,50.0,0.642,-1.00232640733333e-10,-2.94e-10
950.0,155.0,295.0,320.0,50.0,0.636,-2.1138443125705536e-11,-6.63e-13
950.0,195.0,255.0,220.0,130.0,0.632,1.7871321885550496e-10,2.0299999999999997e-10
950.0,175.0,275.0,70.0,90.0,0.638,-1.3863427382817167e-11,-1.19e-11
950.0,175.0,235.0,270.0,90.0,0.638,-1.2697599617349174e-11,1.04e-12
950.0,155.0,315.0,120.0,130.0,0.642,3.7871822973427597e-10,3.79e-10
950.0,175.0,335.0,70.0,90.0,0.64,8.821134090640633e-11,9.480000000000001e-11
950.0,155.0,315.0,120.0,150.0,0.636,3.588651426240795e-10,3.670000000000001e-10
950.0,175.0,335.0,220.0,150.0,0.642,-7.67927868756191e-14,6.93e-13
950.0,155.0,335.0,320.0,70.0,0.636,-3.1882031643253925e-10,-2.95e-10
950.0,175.0,335.0,120.0,70.0,0.636,1.6997672360260016e-10,1.32e-10
950.0,135.0,315.0,120.0,110.0,0.638,3.7838424399103697e-10,4.02e-10
950.0,135.0,275.0,20.0,90.0,0.632,-6.655781863514444e-11,-5.0300000000000003e-11
950.0,155.0,255.0,270.0,110.0,0.638,-5.675990199417854e-12,1.02e-12
950.0,175.0,295.0,320.0,70.0,0.634,-1.5650105997473493e-10,-1.64e-10
950.0,135.0,295.0,220.0,130.0,0.642,5.995560623299656e-10,6.08e-10
950.0,155.0,255.0,20.0,90.0,0.64,3.5221336789372135e-12,5.24e-12
950.0,175.0,215.0,20.0,50.0,0.64,-3.059098694716885e-11,-1.11e-11
950.0,175.0,215.0,70.0,90.0,0.632,-4.279771663424688e-11,-6.39e-11
950.0,195.0,255.0,370.0,50.0,0.638,1.0131273662320149e-10,8.89e-11
950.0,195.0,335.0,270.0,90.0,0.638,-2.6180354999100913e-10,-2.79e-10
950.0,135.0,295.0,220.0,70.0,0.642,3.546774481560671e-10,3.07e-10
950.0,115.0,335.0,170.0,150.0,0.642,9.062169984954977e-10,8.41e-10
950.0,115.0,335.0,270.0,110.0,0.632,-3.9491762416578374e-10,-4.82e-10
950.0,135.0,215.0,370.0,50.0,0.632,1.8740515311149233e-10,1.6e-10
950.0,195.0,335.0,220.0,150.0,0.642,-7.944974858511077e-11,-1.12e-10
950.0,175.0,215.0,270.0,50.0,0.642,6.318213052192752e-11,2.0300000000000004e-11
950.0,135.0,275.0,120.0,110.0,0.64,2.942138324252591e-10,2.91e-10
950.0,135.0,255.0,270.0,130.0,0.638,1.1423632583459361e-10,1.36e-10
950.0,135.0,215.0,320.0,130.0,0.636,-1.603740513960245e-10,-1.52e-10
950.0,155.0,275.0,220.0,70.0,0.642,3.3402379814878217e-10,2.86e-10
950.0,195.0,335.0,370.0,150.0,0.634,-2.1117384395343453e-12,-6.51e-11
950.0,195.0,235.0,20.0,130.0,0.632,6.8504071816696616e-12,-6.15e-12
950.0,155.0,315.0,120.0,70.0,0.638,1.5014774895937228e-10,1.38e-10
950.0,135.0,255.0,70.0,150.0,0.634,4.048129022497097e-12,3.08e-11
950.0,135.0,235.0,270.0,50.0,0.642,7.640953128379864e-11,8.22e-11
950.0,155.0,255.0,370.0,70.0,0.634,-6.35002529284437e-11,-6.1e-11
950.0,115.0,315.0,370.0,130.0,0.642,-7.035839353388543e-10,-6.65e-10
950.0,175.0,335.0,370.0,150.0,0.632,-7.07424482820395e-11,-1.25e-10
950.0,155.0,255.0,170.0,110.0,0.636,4.184972492916728e-10,3.94e-10
950.0,135.0,315.0,320.0,50.0,0.642,-8.307190148808395e-11,2.2899999999999993e-13
950.0,155.0,295.0,320.0,50.0,0.642,-3.9414006813632766e-11,2.21e-11
950.0,135.0,295.0,420.0,70.0,0.636,-5.633338357158528e-11,-6.6e-11
950.0,195.0,215.0,220.0,110.0,0.632,6.801948600662194e-11,7.14e-11
950.0,155.0,235.0,220.0,110.0,0.632,3.111552712734772e-10,3.38e-10
950.0,135.0,255.0,270.0,70.0,0.638,4.77954116771491e-11,4.84e-11
950.0,195.0,335.0,70.0,110.0,0.642,7.772533184673115e-11,1.17e-10
950.0,195.0,215.0,220.0,70.0,0.636,2.2216810788078243e-11,4.31e-12
950.0,195.0,315.0,420.0,70.0,0.642,6.948037580545742e-11,3.86e-11
950.0,135.0,315.0,420.0,130.0,0.632,-1.583436249154185e-10,-1.35e-10
950.0,195.0,215.0,420.0,70.0,0.632,4.491808428355677e-11,4.180000000000001e-11
950.0,155.0,215.0,320.0,50.0,0.632,7.487285379038558e-11,4.95e-11
950.0,175.0,315.0,420.0,150.0,0.632,-8.118687250510977e-11,-2.81e-11
950.0,195.0,335.0,220.0,110.0,0.642,-8.535015682841203e-11,-1.19e-10
950.0,115.0,315.0,120.0,130.0,0.638,3.920224275044692e-10,4.18e-10
950.0,155.0,235.0,170.0,50.0,0.632,-2.171669233687836e-10,-2.12e-10
950.0,155.0,295.0,20.0,130.0,0.632,2.4021868118916387e-11,-5.03e-12
950.0,135.0,255.0,420.0,130.0,0.64,-3.3064016814876533e-10,-3.26e-10
950.0,115.0,295.0,220.0,110.0,0.64,7.303487626554172e-10,7.66e-10
950.0,135.0,315.0,270.0,150.0,0.634,-3.6396318273563596e-10,-4.09e-10
950.0,175.0,295.0,20.0,150.0,0.634,3.4987933990879064e-11,4.06e-12
950.0,155.0,295.0,370.0,130.0,0.638,-3.890344124790248e-10,-3.6999999999999996e-10
950.0,155.0,215.0,270.0,150.0,0.64,1.1113716906414429e-10,1.34e-10
950.0,175.0,295.0,120.0,70.0,0.642,1.1694315680814628e-10,2.38e-10
950.0,115.0,315.0,320.0,150.0,0.632,-9.35013268193396e-10,-9.28e-10
950.0,195.0,335.0,220.0,50.0,0.634,-2.8756299435201597e-11,-4.610000000000001e-11
950.0,195.0,235.0,70.0,70.0,0.638,-5.310740851619482e-11,-7.13e-11
950.0,135.0,335.0,370.0,130.0,0.638,-3.3312988727769473e-10,-3.79e-10
950.0,135.0,315.0,120.0,110.0,0.636,3.7149182183373474e-10,3.96e-10
950.0,155.0,255.0,320.0,70.0,0.638,-8.535717181051482e-11,-1.0799999999999999e-10
950.0,195.0,255.0,170.0,110.0,0.642,2.8780309433559743e-10,2.93e-10
950.0,155.0,215.0,320.0,110.0,0.642,-1.6177839158640565e-10,-1.8e-10
950.0,175.0,335.0,420.0,50.0,0.64,9.57597325954095e-12,4.53e-11
950.0,135.0,295.0,220.0,150.0,0.636,6.129911835442828e-10,6.43e-10
950.0,155.0,255.0,420.0,70.0,0.634,9.15660591727027e-11,9.65e-11
950.0,175.0,315.0,120.0,150.0,0.64,3.6536331782079513e-10,3.38e-10
950.0,195.0,275.0,320.0,150.0,0.636,-3.449527936356634e-10,-3.22e-10
950.0,175.0,215.0,70.0,150.0,0.632,3.959184940424611e-12,1.5900000000000023e-13
950.0,135.0,335.0,170.0,50.0,0.632,2.448378658023964e-10,2.67e-10
950.0,195.0,255.0,120.0,70.0,0.636,-1.1539327790989813e-12,-3.35e-11
950.0,155.0,235.0,220.0,90.0,0.638,2.5268214479188817e-10,2.51e-10
950.0,195.0,235.0,370.0,110.0,0.634,-1.1252630791131594e-10,-1.01e-10
950.0,135.0,295.0,420.0,90.0,0.642,-2.2321214432028404e-10,-2.16e-10
950.0,195.0,295.0,370.0,90.0,0.638,-6.785147499345609e-11,-4.52e-11
950.0,135.0,295.0,220.0,90.0,0.64,4.848800320105709e-10,5.2e-10
950.0,155.0,215.0,420.0,110.0,0.638,-1.913537947387779e-10,-1.91e-10
950.0,135.0,275.0,320.0,130.0,0.634,-6.39752481013871e-10,-6.46e-10
950.0,135.0,315.0,370.0,90.0,0.634,-4.5455657022589393e-10,-4.5e-10
950.0,195.0,275.0,170.0,130.0,0.64,3.6410005476028073e-10,3.3199999999999994e-10
950.0,195.0,335.0,220.0,150.0,0.632,-8.749064836607883e-11,-1.3e-10
950.0,155.0,315.0,370.0,90.0,0.634,-2.0638983974956772e-10,-2.19e-10
950.0,115.0,295.0,320.0,90.0,0.638,-6.779769715781856e-10,-7.09e-10
950.0,135.0,335.0,70.0,90.0,0.638,1.2169912501540095e-10,1.42e-10
950.0,115.0,295.0,320.0,90.0,0.634,-7.198474439796867e-10,-7.31e-10
950.0,155.0,295.0,120.0,110.0,0.638,3.04872881764263e-10,2.98e-10
950.0,155.0,235.0,270.0,110.0,0.642,7.88957474510428e-11,9.3e-11
950.0,155.0,295.0,70.0,110.0,0.638,5.981676885278534e-11,7.720000000000002e-11
950.0,175.0,235.0,420.0,110.0,0.642,-1.470259366741399e-10,-1.41e-10
950.0,195.0,335.0,120.0,150.0,0.64,3.572299482135392e-10,3.26e-10
950.0,135.0,255.0,220.0,90.0,0.634,4.5365280859571697e-10,4.68e-10
950.0,155.0,215.0,270.0,50.0,0.638,-3.7477405433287393e-11,-3.17e-11
950.0,155.0,255.0,420.0,70.0,0.638,3.3174320314125986e-11,2.37e-11
950.0,195.0,295.0,120.0,70.0,0.634,6.495827521860439e-11,5.4e-11
950.0,195.0,255.0,270.0,130.0,0.634,-1.1700797746113627e-10,-1.39e-10
950.0,135.0,315.0,270.0,110.0,0.632,-3.7209768489550415e-10,-4.04e-10
950.0,175.0,275.0,220.0,50.0,0.632,2.501409695542672e-11,5.069999999999999e-11
950.0,195.0,335.0,20.0,90.0,0.632,-8.486868503843502e-12,-2.5099999999999996e-11
950.0,175.0,275.0,320.0,110.0,0.64,-4.2947736845088796e-10,-4.23e-10
950.0,175.0,215.0,120.0,90.0,0.632,-8.455136402410885e-12,-3.56e-11
950.0,175.0,335.0,220.0,150.0,0.632,8.766668529224062e-12,1.6400000000000003e-12
950.0,155.0,295.0,320.0,130.0,0.636,-6.408027818624092e-10,-6.249999999999999e-10
950.0,175.0,215.0,420.0,50.0,0.634,1.3555389122485358e-10,1.52e-10
950.0,175.0,255.0,420.0,110.0,0.632,-5.5928400660719285e-11,-4.04e-11
950.0,195.0,275.0,270.0,130.0,0.638,-2.178557299860117e-10,-2.4e-10
950.0,195.0,255.0,320.0,130.0,0.634,-2.6535980494137017e-10,-2.67e-10
950.0,135.0,315.0,170.0,110.0,0.64,7.712640209035979e-10,7.34e-10
950.0,195.0,335.0,20.0,130.0,0.638,8.187509030128161e-12,1.09e-11
950.0,155.0,255.0,170.0,70.0,0.636,9.541668533073198e-11,7.720000000000002e-11
950.0,175.0,235.0,370.0,90.0,0.632,-9.792198163219741e-11,-1.05e-10
950.0,175.0,215.0,220.0,70.0,0.642,1.9198996564337343e-10,1.85e-10
950.0,155.0,255.0,120.0,50.0,0.632,-2.5814065575207625e-10,-2.78e-10
950.0,175.0,335.0,320.0,70.0,0.642,-2.1227607413676926e-10,-1.86e-10
950.0,155.0,315.0,70.0,130.0,0.642,7.76422888199e-11,1.21e-10
950.0,195.0,255.0,120.0,130.0,0.642,1.757504138330655e-10,1.52e-10
950.0,115.0,295.0,170.0,150.0,0.64,7.825202315191781e-10,7.46e-10
950.0,195.0,275.0,370.0,130.0,0.634,-1.4054266766873596e-10,-1.38e-10
950.0,195.0,335.0,220.0,90.0,0.634,-6.614822240937987e-11,-1.01e-10
950.0,155.0,215.0,370.0,90.0,0.632,-1.272408735297545e-10,-1.42e-10
950.0,135.0,295.0,220.0,150.0,0.64,6.041550455533478e-10,6.27e-10
950.0,175.0,275.0,170.0,150.0,0.642,4.717928288768134e-10,4.45e-10
950.0,155.0,315.0,20.0,150.0,0.638,4.505927993970868e-11,1.27e-11
950.0,195.0,335.0,70.0,110.0,0.64,8.300081763675845e-11,1.1e-10
950.0,135.0,315.0,320.0,110.0,0.64,-7.568565062200049e-10,-7.600000000000001e-10
950.0,195.0,255.0,20.0,130.0,0.638,7.437745579392755e-12,-2.34e-12
950.0,115.0,315.0,120.0,130.0,0.632,3.3336215913785393e-10,3.85e-10
950.0,195.0,315.0,170.0,50.0,0.634,1.4395937689837552e-10,1.35e-10
950.0,135.0,275.0,120.0,150.0,0.636,2.497117361250245e-10,2.59e-10
950.0,135.0,275.0,270.0,110.0,0.642,-5.8752587733696786e-12,2.48e-12
950.0,175.0,275.0,170.0,50.0,0.632,1.1550358286372805e-11,2.1900000000000003e-11
950.0,155.0,335.0,370.0,130.0,0.64,-1.990685995035673e-10,-2.41e-10
950.0,135.0,255.0,370.0,50.0,0.634,1.15959085946097e-10,1.22e-10
950.0,175.0,335.0,420.0,110.0,0.632,2.970221472229422e-11,7.96e-12
950.0,175.0,215.0,420.0,50.0,0.642,-2.578163140620975e-10,-2.62e-10
950.0,135.0,255.0,320.0,130.0,0.634,-4.5886083810363176e-10,-4.76e-10
950.0,135.0,335.0,370.0,130.0,0.634,-3.2815661457416225e-10,-3.7099999999999996e-10
950.0,155.0,215.0,320.0,110.0,0.638,-1.4083316254661635e-10,-1.4900000000000003e-10
950.0,195.0,235.0,270.0,50.0,0.636,-2.6885502712260396e-11,1.27e-12
950.0,155.0,315.0,370.0,130.0,0.638,-2.9390495961299467e-10,-3.06e-10
950.0,135.0,215.0,320.0,70.0,0.634,-3.073873754320078e-11,-2.76e-11
950.0,195.0,235.0,220.0,90.0,0.642,1.2163022029831775e-10,1.67e-10
950.0,195.0,275.0,370.0,70.0,0.64,-3.8253510465998945e-11,-1.04e-11
950.0,195.0,315.0,20.0,150.0,0.638,2.873325473744398e-11,1.14e-11
950.0,135.0,275.0,20.0,150.0,0.634,-4.801736966288155e-12,1.55e-12
950.0,175.0,275.0,120.0,90.0,0.638,1.2763861292286908e-10,1.23e-10
950.0,135.0,215.0,120.0,110.0,0.64,1.4638908758144507e-10,1.26e-10
950.0,135.0,275.0,20.0,90.0,0.642,-1.2544690073267328e-11,1.83e-12
950.0,155.0,255.0,320.0,70.0,0.632,-1.087628397372042e-10,-1.2e-10
950.0,175.0,295.0,220.0,90.0,0.636,1.5422241144970518e-10,1.8e-10
950.0,195.0,255.0,270.0,90.0,0.632,-7.094956346760322e-11,-9.4e-11
950.0,195.0,255.0,70.0,90.0,0.636,-1.812087136573523e-11,-3.28e-11
950.0,195.0,255.0,420.0,150.0,0.642,-4.446908323035075e-11,-6.04e-11
950.0,135.0,215.0,70.0,110.0,0.642,7.725515233239692e-12,3.4399999999999995e-13
950.0,195.0,235.0,120.0,70.0,0.636,-1.6263490950574074e-11,-4.920000000000001e-11
950.0,155.0,315.0,220.0,70.0,0.638,1.20990317290538e-10,1.36e-10
950.0,135.0,275.0,370.0,130.0,0.638,-6.209214027879189e-10,-5.98e-10
950.0,115.0,335.0,320.0,50.0,0.642,-1.3276340897395476e-10,-4.96e-11
950.0,195.0,335.0,320.0,150.0,0.632,-3.438204205821584e-10,-2.39e-10
950.0,195.0,255.0,320.0,50.0,0.642,-1.9886759797762748e-10,-1.44e-10
950.0,135.0,235.0,20.0,130.0,0.636,4.883988941966453e-12,4.039999999999999e-13
950.0,195.0,235.0,70.0,130.0,0.632,7.974442972038273e-12,3.689999999999999e-12
950.0,155.0,255.0,370.0,90.0,0.638,-3.088931708204239e-10,-3.22e-10
950.0,195.0,295.0,170.0,90.0,0.636,2.545316478417973e-10,2.62e-10
950.0,155.0,295.0,220.0,150.0,0.636,4.295714808831179e-10,4.58e-10
950.0,135.0,215.0,370.0,150.0,0.638,-3.8090653295222103e-10,-4.21e-10
950.0,195.0,255.0,270.0,130.0,0.64,-1.2598421659984252e-10,-1.38e-10
950.0,175.0,215.0,320.0,70.0,0.634,1.0584975161736221e-11,-9.69e-13
950.0,155.0,275.0,120.0,130.0,0.642,2.738298959902194e-10,2.72e-10
950.0,175.0,315.0,120.0,110.0,0.638,3.3732200566532434e-10,3.01e-10
950.0,175.0,275.0,70.0,90.0,0.634,-5.5861360444227245e-11,-4.07e-11
950.0,135.0,235.0,120.0,130.0,0.642,1.5909320807437626e-10,1.58e-10
950.0,175.0,215.0,70.0,110.0,0.634,-4.3274101093271695e-12,-1.6399999999999996e-11
950.0,175.0,255.0,70.0,110.0,0.632,-2.603581570061932e-11,-1.14e-11
950.0,175.0,275.0,420.0,50.0,0.634,1.9041419393641767e-10,1.85e-10
950.0,195.0,235.0,120.0,130.0,0.642,1.2071192172529265e-10,9.51e-11
950.0,135.0,255.0,170.0,150.0,0.632,5.035151809666043e-10,4.6399999999999995e-10
950.0,195.0,255.0,420.0,50.0,0.638,9.541267774935254e-11,1.2e-10
950.0,135.0,335.0,420.0,150.0,0.638,-1.9721664031243828e-10,-1.13e-10
950.0,195.0,315.0,20.0,110.0,0.642,2.6478360467836842e-11,5.66e-12
950.0,155.0,235.0,170.0,110.0,0.636,3.1027612117056735e-10,2.96e-10
950.0,115.0,315.0,170.0,70.0,0.632,7.212217162893883e-10,7.25e-10
950.0,155.0,255.0,170.0,150.0,0.642,4.728927966639593e-10,4.45e-10
950.0,115.0,335.0,370.0,70.0,0.642,-3.6737791844761305e-10,-4.03e-10
950.0,175.0,235.0,70.0,110.0,0.638,2.9023645005774655e-11,7.73e-12
950.0,135.0,315.0,220.0,150.0,0.636,5.290408184859558e-10,5.65e-10
950.0,175.0,315.0,120.0,90.0,0.636,2.4561244435443276e-10,2.1500000000000003e-10
950.0,155.0,315.0,170.0,130.0,0.632,7.132938139508228e-10,6.640000000000001e-10
950.0,195.0,215.0,420.0,50.0,0.638,7.101418539509193e-11,6.21e-11
950.0,115.0,295.0,270.0,70.0,0.642,-9.058767396433234e-12,1.06e-11
950.0,135.0,295.0,120.0,70.0,0.638,1.942142312054096e-10,1.97e-10
950.0,155.0,315.0,220.0,150.0,0.64,3.0367564454438723e-10,3.38e-10
950.0,155.0,235.0,320.0,150.0,0.636,-3.181236674032154e-10,-3.3e-10
950.0,195.0,235.0,170.0,70.0,0.64,3.89594064810318e-11,2.56e-11
950.0,175.0,255.0,120.0,110.0,0.632,1.190474638177365e-10,9.84e-11
950.0,195.0,235.0,20.0,50.0,0.632,-4.958242053115045e-11,-5.74e-11
950.0,135.0,215.0,120.0,50.0,0.636,-2.762642778992819e-10,-3.03e-10
950.0,175.0,255.0,20.0,150.0,0.642,1.1164394783967815e-11,5.8499999999999995e-12
950.0,115.0,315.0,270.0,50.0,0.632,-6.703593349923182e-11,-5.2e-11
950.0,135.0,215.0,270.0,70.0,0.636,5.4900620427133794e-11,4.63e-11
950.0,155.0,215.0,120.0,50.0,0.636,-2.393901306161164e-10,-2.63e-10
950.0,195.0,275.0,270.0,90.0,0.64,-1.246609352379228e-10,-1.58e-10
950.0,155.0,255.0,370.0,90.0,0.634,-2.9012305395225896e-10,-2.85e-10
950.0,175.0,255.0,370.0,50.0,0.634,1.0063096489213327e-10,1.1e-10
950.0,135.0,315.0,370.0,110.0,0.632,-4.651510622780208e-10,-4.55e-10
950.0,155.0,335.0,170.0,150.0,0.642,6.189315671936847e-10,6.33e-10
950.0,175.0,335.0,170.0,150.0,0.64,4.748432337217163e-10,5.05e-10
950.0,135.0,295.0,120.0,110.0,0.634,3.0161860746491e-10,3.17e-10
950.0,175.0,255.0,120.0,90.0,0.64,1.2475361446141907e-10,1.36e-10
950.0,195.0,235.0,270.0,90.0,0.64,-2.0930294119647405e-11,-2.7899999999999995e-11
950.0,135.0,275.0,370.0,90.0,0.64,-5.907539025031213e-10,-5.57e-10
950.0,155.0,255.0,370.0,90.0,0.636,-3.11399303799561e-10,-3.01e-10
950.0,155.0,295.0,320.0,110.0,0.634,-6.055748836470681e-10,-5.97e-10
950.0,175.0,235.0,420.0,150.0,0.632,-1.2016673797500343e-10,-8.58e-11
950.0,155.0,255.0,370.0,150.0,0.642,-4.754985537227607e-10,-4.44e-10
950.0,195.0,235.0,20.0,110.0,0.642,1.5020573828798253e-11,4.76e-12
950.0,175.0,315.0,20.0,150.0,0.642,3.783956624327509e-11,1.4700000000000005e-11
950.0,175.0,315.0,320.0,50.0,0.634,-7.12914512646123e-11,-6.46e-11
950.0,135.0,275.0,120.0,90.0,0.636,2.701277293784203e-10,2.39e-10
950.0,195.0,315.0,420.0,90.0,0.634,7.779718717801356e-11,3.13e-11
950.0,155.0,335.0,70.0,110.0,0.64,1.1842005304007449e-10,1.46e-10
950.0,175.0,335.0,420.0,150.0,0.634,6.651912953138435e-12,-1.33e-11
950.0,155.0,295.0,20.0,110.0,0.638,1.3969112100005045e-11,-3.65e-12
950.0,175.0,235.0,170.0,130.0,0.638,2.6875808208701074e-10,2.5e-10
950.0,115.0,335.0,370.0,70.0,0.636,-5.450774048119506e-10,-5.54e-10
950.0,175.0,295.0,270.0,150.0,0.64,-3.361527290997942e-10,-3.6799999999999997e-10
950.0,135.0,315.0,170.0,110.0,0.636,7.761973311723121e-10,7.51e-10
950.0,135.0,315.0,20.0,110.0,0.642,1.8697443331128782e-11,-1.67e-12
950.0,155.0,335.0,370.0,150.0,0.64,-1.9858079171501133e-10,-2.42e-10
950.0,115.0,315.0,170.0,50.0,0.642,5.193573917970514e-11,-2.0700000000000003e-11
950.0,175.0,215.0,70.0,90.0,0.636,-1.8737401019587104e-11,-4.34e-11
950.0,195.0,315.0,70.0,50.0,0.64,-9.249596954849498e-11,-6.61e-11
950.0,155.0,235.0,320.0,110.0,0.642,-3.032388725720011e-10,-3.19e-10
950.0,175.0,295.0,320.0,150.0,0.638,-5.003622821922237e-10,-4.72e-10
950.0,175.0,255.0,170.0,50.0,0.642,1.9380189151381725e-10,2.0500000000000002e-10
950.0,175.0,275.0,170.0,70.0,0.634,1.374248337068568e-10,1.16e-10
950.0,155.0,275.0,370.0,110.0,0.64,-4.4098829106764277e-10,-4.14e-10
950.0,195.0,215.0,320.0,150.0,0.642,-8.782874876628759e-11,-9.85e-11
950.0,175.0,295.0,70.0,150.0,0.64,6.486289170041903e-11,9.35e-11
950.0,155.0,315.0,120.0,110.0,0.642,3.974532150449088e-10,3.81e-10
950.0,135.0,255.0,170.0,150.0,0.634,5.148822699481634e-10,4.82e-10
950.0,195.0,295.0,70.0,50.0,0.638,-6.565870395240229e-11,-1.16e-10
950.0,195.0,335.0,320.0,50.0,0.638,4.108267841449878e-12,2.84e-11
950.0,135.0,295.0,270.0,110.0,0.634,-1.6534628659387377e-10,-1.81e-10
